[ 2024-01-08T18:15:51+08:00 ] [ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 146
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : h2 in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : h3 in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 979
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : ul in Entity, line: 986
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 990
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 990
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 990
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 990
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 990
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 990
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 990
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 991
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 991
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 991
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 994
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 994
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 994
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 994
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 994
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 994
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : svg in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : i in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : button in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : button in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : form in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : svg in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : i in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 996
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 177
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 652
[ error ] [2]DOMDocument::loadHTML(): Tag header invalid in Entity, line: 661
[ error ] [2]DOMDocument::loadHTML(): Tag nav invalid in Entity, line: 661
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 697
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 703
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 703
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 703
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 703
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 703
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 703
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 703
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 703
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 718
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 724
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 736
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 736
[ error ] [2]DOMDocument::loadHTML(): Tag time invalid in Entity, line: 736
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 736
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 736
[ error ] [2]DOMDocument::loadHTML(): Tag aside invalid in Entity, line: 737
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 751
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 765
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 765
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 766
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 766
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 766
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 766
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 766
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag time invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 767
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 770
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 770
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 774
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 775
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 775
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 777
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 777
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 777
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 777
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 804
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 804
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 804
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 804
